gutenberg_id,text
9182,"and papillotes, there is a slide, a bend, a carriage of the head and"
9182,"arms, a mien of the mouth and eyes, kept nicely in reserve for gala"
9182,"use—always brought out with the grande toilette, and duly put on with"
9182,the “parure.”
9182,
9182,"Some fine forms there were here and there, models of a peculiar style"
9182,"of beauty; a style, I think, never seen in England; a solid, firm-set,"
9182,sculptural style. These shapes have no angles: a caryatid in marble is
9182,almost as flexible; a Phidian goddess is not more perfect in a certain
9182,still and stately sort. They have such features as the Dutch painters
9182,"give to their madonnas: low-country classic features, regular but"
9182,"round, straight but stolid; and for their depth of expressionless calm,"
9182,"of passionless peace, a polar snow-field could alone offer a type."
9182,"Women of this order need no ornament, and they seldom wear any; the"
9182,"smooth hair, closely braided, supplies a sufficient contrast to the"
9182,smoother cheek and brow; the dress cannot be too simple; the rounded
9182,arm and perfect neck require neither bracelet nor chain.
9182,
9182,With one of these beauties I once had the honour and rapture to be
9182,"perfectly acquainted: the inert force of the deep, settled love she"
9182,"bore herself, was wonderful; it could only be surpassed by her proud"
9182,"impotency to care for any other living thing. Of blood, her cool veins"
9182,conducted no flow; placid lymph filled and almost obstructed her
9182,arteries.
9182,
9182,Such a Juno as I have described sat full in our view—a sort of mark for
9182,"all eyes, and quite conscious that so she was, but proof to the"
9182,"magnetic influence of gaze or glance: cold, rounded, blonde, and"
9182,"beauteous as the white column, capitalled with gilding, which rose at"
9182,her side.
9182,
9182,"Observing that Dr. John’s attention was much drawn towards her, I"
9182,entreated him in a low voice “for the love of heaven to shield well his
9182,"heart. You need not fall in love with _that_ lady,” I said, “because, I"
9182,"tell you beforehand, you might die at her feet, and she would not love"
9182,you again.”
9182,
9182,"“Very well,” said he, “and how do you know that the spectacle of her"
9182,grand insensibility might not with me be the strongest stimulus to
9182,"homage? The sting of desperation is, I think, a wonderful irritant to"
9182,my emotions: but” (shrugging his shoulders) “you know nothing about
9182,"these things; I’ll address myself to my mother. Mamma, I’m in a"
9182,dangerous way.”
9182,
9182,“As if that interested me!” said Mrs. Bretton.
9182,
9182,“Alas! the cruelty of my lot!” responded her son. “Never man had a more
9182,unsentimental mother than mine: she never seems to think that such a
9182,calamity can befall her as a daughter-in-law.”
9182,
9182,"“If I don’t, it is not for want of having that same calamity held over"
9182,"my head: you have threatened me with it for the last ten years. ‘Mamma,"
9182,I am going to be married soon!’ was the cry before you were well out of
9182,jackets.”
9182,
9182,"“But, mother, one of these days it will be realized. All of a sudden,"
9182,"when you think you are most secure, I shall go forth like Jacob or"
9182,"Esau, or any other patriarch, and take me a wife: perhaps of these"
9182,which are of the daughters of the land.”
9182,
9182,"“At your peril, John Graham! that is all.”"
9182,
9182,“This mother of mine means me to be an old bachelor. What a jealous old
9182,lady it is! But now just look at that splendid creature in the pale
9182,"blue satin dress, and hair of paler brown, with ‘reflets satinés’ as"
9182,"those of her robe. Would you not feel proud, mamma, if I were to bring"
9182,"that goddess home some day, and introduce her to you as Mrs. Bretton,"
9182,junior?”
9182,
9182,“You will bring no goddess to La Terrasse: that little château will not
9182,"contain two mistresses; especially if the second be of the height,"
9182,"bulk, and circumference of that mighty doll in wood and wax, and kid"
9182,and satin.”
9182,
9182,"“Mamma, she would fill your blue chair so admirably!”"
9182,
9182,“Fill my chair? I defy the foreign usurper! a rueful chair should it be
9182,"for her: but hush, John Graham! Hold your tongue, and use your eyes.”"
9182,
9182,"During the above skirmish, the hall, which, I had thought, seemed full"
9182,"at the entrance, continued to admit party after party, until the"
9182,"semicircle before the stage presented one dense mass of heads, sloping"
9182,"from floor to ceiling. The stage, too, or rather the wide temporary"
9182,"platform, larger than any stage, desert half an hour since, was now"
9182,"overflowing with life; round two grand pianos, placed about the centre,"
9182,"a white flock of young girls, the pupils of the Conservatoire, had"
9182,"noiselessly poured. I had noticed their gathering, while Graham and his"
9182,"mother were engaged in discussing the belle in blue satin, and had"
9182,watched with interest the process of arraying and marshalling them. Two
9182,"gentlemen, in each of whom I recognised an acquaintance, officered this"
9182,"virgin troop. One, an artistic-looking man, bearded, and with long"
9182,"hair, was a noted pianiste, and also the first music-teacher in"
9182,"Villette; he attended twice a week at Madame Beck’s pensionnat, to give"
9182,lessons to the few pupils whose parents were rich enough to allow their
9182,daughters the privilege of his instructions; his name was M. Josef
9182,"Emanuel, and he was half-brother to M. Paul: which potent personage was"
9182,now visible in the person of the second gentleman.
9182,
9182,"M. Paul amused me; I smiled to myself as I watched him, he seemed so"
9182,thoroughly in his element—standing conspicuous in presence of a wide
9182,"and grand assemblage, arranging, restraining, over-aweing about one"
9182,"hundred young ladies. He was, too, so perfectly in earnest—so"
9182,"energetic, so intent, and, above all, so absolute: and yet what"
9182,business had he there? What had he to do with music or the
9182,Conservatoire—he who could hardly distinguish one note from another? I
9182,knew that it was his love of display and authority which had brought
9182,"him there—a love not offensive, only because so naive. It presently"
9182,"became obvious that his brother, M. Josef, was as much under his"
9182,control as were the girls themselves. Never was such a little hawk of a
9182,"man as that M. Paul! Ere long, some noted singers and musicians dawned"
9182,"upon the platform: as these stars rose, the comet-like professor set."
9182,Insufferable to him were all notorieties and celebrities: where he
9182,"could not outshine, he fled."
9182,
9182,And now all was prepared: but one compartment of the hall waited to be
9182,"filled—a compartment covered with crimson, like the grand staircase and"
9182,"doors, furnished with stuffed and cushioned benches, ranged on each"
9182,"side of two regal chairs, placed solemnly under a canopy."
9182,
9182,"A signal was given, the doors rolled back, the assembly stood up, the"
9182,"orchestra burst out, and, to the welcome of a choral burst, enter the"
9182,"King, the Queen, the Court of Labassecour."
9182,
9182,"Till then, I had never set eyes on living king or queen; it may"
9182,consequently be conjectured how I strained my powers of vision to take
9182,in these specimens of European royalty. By whomsoever majesty is beheld
9182,"for the first time, there will always be experienced a vague surprise"
9182,"bordering on disappointment, that the same does not appear seated, en"
9182,"permanence, on a throne, bonneted with a crown, and furnished, as to"
9182,"the hand, with a sceptre. Looking out for a king and queen, and seeing"
9182,"only a middle-aged soldier and a rather young lady, I felt half"
9182,"cheated, half pleased."
9182,
9182,"Well do I recall that King—a man of fifty, a little bowed, a little"
9182,grey: there was no face in all that assembly which resembled his. I had
9182,"never read, never been told anything of his nature or his habits; and"
9182,at first the strong hieroglyphics graven as with iron stylet on his
9182,"brow, round his eyes, beside his mouth, puzzled and baffled instinct."
9182,"Ere long, however, if I did not know, at least I felt, the meaning of"
9182,those characters written without hand. There sat a silent sufferer—a
9182,"nervous, melancholy man. Those eyes had looked on the visits of a"
9182,certain ghost—had long waited the comings and goings of that strangest
9182,"spectre, Hypochondria. Perhaps he saw her now on that stage, over"
9182,"against him, amidst all that brilliant throng. Hypochondria has that"
9182,"wont, to rise in the midst of thousands—dark as Doom, pale as Malady,"
9182,and well-nigh strong as Death. Her comrade and victim thinks to be
9182,"happy one moment—“Not so,” says she; “I come.” And she freezes the"
9182,"blood in his heart, and beclouds the light in his eye."
9182,
9182,Some might say it was the foreign crown pressing the King’s brows which
9182,bent them to that peculiar and painful fold; some might quote the
9182,effects of early bereavement. Something there might be of both these;
9182,but these are embittered by that darkest foe of humanity—constitutional
9182,"melancholy. The Queen, his wife, knew this: it seemed to me, the"
9182,"reflection of her husband’s grief lay, a subduing shadow, on her own"
9182,"benignant face. A mild, thoughtful, graceful woman that princess"
9182,"seemed; not beautiful, not at all like the women of solid charms and"
9182,marble feelings described a page or two since. Hers was a somewhat
9182,"slender shape; her features, though distinguished enough, were too"
9182,suggestive of reigning dynasties and royal lines to give unqualified
9182,pleasure. The expression clothing that profile was agreeable in the
9182,present instance; but you could not avoid connecting it with remembered
9182,"effigies, where similar lines appeared, under phase ignoble; feeble, or"
9182,"sensual, or cunning, as the case might be. The Queen’s eye, however,"
9182,"was her own; and pity, goodness, sweet sympathy, blessed it with"
9182,"divinest light. She moved no sovereign, but a lady—kind, loving,"
9182,"elegant. Her little son, the Prince of Labassecour, and young Duc de"
9182,"Dindonneau, accompanied her: he leaned on his mother’s knee; and, ever"
9182,"and anon, in the course of that evening, I saw her observant of the"
9182,"monarch at her side, conscious of his beclouded abstraction, and"
9182,desirous to rouse him from it by drawing his attention to their son.
9182,"She often bent her head to listen to the boy’s remarks, and would then"
9182,"smilingly repeat them to his sire. The moody King started, listened,"
9182,"smiled, but invariably relapsed as soon as his good angel ceased"
9182,speaking. Full mournful and significant was that spectacle! Not the
9182,"less so because, both for the aristocracy and the honest bourgeoisie of"
9182,"Labassecour, its peculiarity seemed to be wholly invisible: I could not"
9182,discover that one soul present was either struck or touched.
9182,
9182,"With the King and Queen had entered their court, comprising two or"
9182,three foreign ambassadors; and with them came the elite of the
9182,foreigners then resident in Villette. These took possession of the
9182,crimson benches; the ladies were seated; most of the men remained
9182,"standing: their sable rank, lining the background, looked like a dark"
9182,foil to the splendour displayed in front. Nor was this splendour
9182,without varying light and shade and gradation: the middle distance was
9182,"filled with matrons in velvets and satins, in plumes and gems; the"
9182,"benches in the foreground, to the Queen’s right hand, seemed devoted"
9182,"exclusively to young girls, the flower—perhaps, I should rather say,"
9182,"the bud—of Villette aristocracy. Here were no jewels, no head-dresses,"
9182,"no velvet pile or silken sheen: purity, simplicity, and aërial grace"
9182,"reigned in that virgin band. Young heads simply braided, and fair forms"
9182,"(I was going to write _sylph_ forms, but that would have been quite"
9182,"untrue: several of these “jeunes filles,” who had not numbered more"
9182,"than sixteen or seventeen years, boasted contours as robust and solid"
9182,as those of a stout Englishwoman of five-and-twenty)—fair forms robed
9182,"in white, or pale rose, or placid blue, suggested thoughts of heaven"
9182,"and angels. I knew a couple, at least, of these “rose et blanche”"
9182,specimens of humanity. Here was a pair of Madame Beck’s late
9182,"pupils—Mesdemoiselles Mathilde and Angélique: pupils who, during their"
9182,"last year at school, ought to have been in the first class, but whose"
9182,"brains never got them beyond the second division. In English, they had"
9182,"been under my own charge, and hard work it was to get them to translate"
9182,rationally a page of _The Vicar of Wakefield_. Also during three months
9182,"I had one of them for my vis-à-vis at table, and the quantity of"
9182,"household bread, butter, and stewed fruit, she would habitually consume"
9182,at “second déjeuner” was a real world’s wonder—to be exceeded only by
9182,the fact of her actually pocketing slices she could not eat. Here be
9182,"truths—wholesome truths, too."
9182,
9182,"I knew another of these seraphs—the prettiest, or, at any rate, the"
9182,least demure and hypocritical looking of the lot: she was seated by the
9182,"daughter of an English peer, also an honest, though haughty-looking"
9182,girl: both had entered in the suite of the British embassy. She (_i.e._
9182,"my acquaintance) had a slight, pliant figure, not at all like the forms"
9182,"of the foreign damsels: her hair, too, was not close-braided, like a"
9182,"shell or a skull-cap of satin; it looked _like_ hair, and waved from"
9182,"her head, long, curled, and flowing. She chatted away volubly, and"
9182,seemed full of a light-headed sort of satisfaction with herself and her
9182,"position. I did not look at Dr. Bretton; but I knew that he, too, saw"
9182,"Ginevra Fanshawe: he had become so quiet, he answered so briefly his"
9182,"mother’s remarks, he so often suppressed a sigh. Why should he sigh? He"
9182,had confessed a taste for the pursuit of love under difficulties; here
9182,was full gratification for that taste. His lady-love beamed upon him
9182,from a sphere above his own: he could not come near her; he was not
9182,certain that he could win from her a look. I watched to see if she
9182,would so far favour him. Our seat was not far from the crimson benches;
9182,"we must inevitably be seen thence, by eyes so quick and roving as Miss"
9182,"Fanshawe’s, and very soon those optics of hers were upon us: at least,"
9182,"upon Dr. and Mrs. Bretton. I kept rather in the shade and out of sight,"
9182,not wishing to be immediately recognised: she looked quite steadily at
9182,"Dr. John, and then she raised a glass to examine his mother; a minute"
9182,or two afterwards she laughingly whispered her neighbour; upon the
9182,"performance commencing, her rambling attention was attracted to the"
9182,platform.
9182,
9182,On the concert I need not dwell; the reader would not care to have my
9182,"impressions thereanent: and, indeed, it would not be worth while to"
9182,"record them, as they were the impressions of an ignorance crasse. The"
9182,"young ladies of the Conservatoire, being very much frightened, made"
9182,rather a tremulous exhibition on the two grand pianos. M. Josef Emanuel
9182,stood by them while they played; but he had not the tact or influence
9182,"of his kinsman, who, under similar circumstances, would certainly have"
9182,_compelled_ pupils of his to demean themselves with heroism and
9182,self-possession. M. Paul would have placed the hysteric débutantes
9182,"between two fires—terror of the audience, and terror of himself—and"
9182,"would have inspired them with the courage of desperation, by making the"
9182,latter terror incomparably the greater: M. Josef could not do this.
9182,
9182,"Following the white muslin pianistes, came a fine, full-grown, sulky"
9182,lady in white satin. She sang. Her singing just affected me like the
9182,tricks of a conjuror: I wondered how she did it—how she made her voice
9182,"run up and down, and cut such marvellous capers; but a simple Scotch"
9182,"melody, played by a rude street minstrel, has often moved me more"
9182,deeply.
9182,
9182,"Afterwards stepped forth a gentleman, who, bending his body a good deal"
9182,"in the direction of the King and Queen, and frequently approaching his"
9182,"white-gloved hand to the region of his heart, vented a bitter outcry"
9182,against a certain “fausse Isabelle.” I thought he seemed especially to
9182,"solicit the Queen’s sympathy; but, unless I am egregiously mistaken,"
9182,her Majesty lent her attention rather with the calm of courtesy than
9182,the earnestness of interest. This gentleman’s state of mind was very
9182,"harrowing, and I was glad when he wound up his musical exposition of"
9182,the same.
9182,
9182,Some rousing choruses struck me as the best part of the evening’s
9182,entertainment. There were present deputies from all the best provincial
9182,"choral societies; genuine, barrel-shaped, native Labassecouriens. These"
9182,worthies gave voice without mincing the matter their hearty exertions
9182,had at least this good result—the ear drank thence a satisfying sense
9182,of power.
9182,
9182,"Through the whole performance—timid instrumental duets, conceited vocal"
9182,"solos, sonorous, brass-lunged choruses—my attention gave but one eye"
9182,"and one ear to the stage, the other being permanently retained in the"
9182,"service of Dr. Bretton: I could not forget him, nor cease to question"
9182,"how he was feeling, what he was thinking, whether he was amused or the"
9182,contrary. At last he spoke.
9182,
9182,"“And how do you like it all, Lucy? You are very quiet,” he said, in his"
9182,own cheerful tone.
9182,
9182,"“I am quiet,” I said, “because I am so very, _very_ much interested:"
9182,"not merely with the music, but with everything about me.”"
9182,
9182,"He then proceeded to make some further remarks, with so much equanimity"
9182,and composure that I began to think he had really not seen what I had
9182,"seen, and I whispered—“Miss Fanshawe is here: have you noticed her?”"
9182,
9182,"“Oh, yes! and I observed that you noticed her too.”"
9182,
9182,"“Is she come with Mrs. Cholmondeley, do you think?”"
9182,
9182,“Mrs. Cholmondeley is there with a very grand party. Yes; Ginevra was
9182,"in _her_ train; and Mrs. Cholmondeley was in Lady ——’s train, who was"
9182,in the Queen’s train. If this were not one of the compact little minor
9182,"European courts, whose very formalities are little more imposing than"
9182,"familiarities, and whose gala grandeur is but homeliness in Sunday"
9182,"array, it would sound all very fine.”"
9182,
9182,"“Ginevra saw you, I think?”"
9182,
9182,“So do I think so. I have had my eye on her several times since you
9182,withdrew yours; and I have had the honour of witnessing a little
9182,spectacle which you were spared.”
9182,
9182,"I did not ask what; I waited voluntary information, which was presently"
9182,given.
9182,
9182,"“Miss Fanshawe,” he said, “has a companion with her—a lady of rank. I"
9182,happen to know Lady Sara by sight; her noble mother has called me in
9182,"professionally. She is a proud girl, but not in the least insolent, and"
9182,I doubt whether Ginevra will have gained ground in her estimation by
9182,making a butt of her neighbours.”
9182,
9182,“What neighbours?”
9182,
9182,"“Merely myself and my mother. As to me it is all very natural: nothing,"
9182,"I suppose, can be fairer game than the young bourgeois doctor; but my"
9182,"mother! I never saw her ridiculed before. Do you know, the curling lip,"
9182,"and sarcastically levelled glass thus directed, gave me a most curious"
9182,sensation?”
9182,
9182,"“Think nothing of it, Dr. John: it is not worth while. If Ginevra were"
9182,"in a giddy mood, as she is eminently to-night, she would make no"
9182,"scruple of laughing at that mild, pensive Queen, or that melancholy"
9182,"King. She is not actuated by malevolence, but sheer, heedless folly. To"
9182,a feather-brained school-girl nothing is sacred.”
9182,
9182,“But you forget: I have not been accustomed to look on Miss Fanshawe in
9182,the light of a feather-brained school-girl. Was she not my divinity—the
9182,angel of my career?”
9182,
9182,“Hem! There was your mistake.”
9182,
9182,"“To speak the honest truth, without any false rant or assumed romance,"
9182,"there actually was a moment, six months ago, when I thought her divine."
9182,Do you remember our conversation about the presents? I was not quite
9182,open with you in discussing that subject: the warmth with which you
9182,"took it up amused me. By way of having the full benefit of your lights,"
9182,I allowed you to think me more in the dark than I really was. It was
9182,that test of the presents which first proved Ginevra mortal. Still her
9182,"beauty retained its fascination: three days—three hours ago, I was very"
9182,"much her slave. As she passed me to-night, triumphant in beauty, my"
9182,"emotions did her homage; but for one luckless sneer, I should yet be"
9182,"the humblest of her servants. She might have scoffed at _me_, and,"
9182,"while wounding, she would not soon have alienated me: through myself,"
9182,"she could not in ten years have done what, in a moment, she has done"
9182,through my mother.”
9182,
9182,"He held his peace awhile. Never before had I seen so much fire, and so"
9182,little sunshine in Dr. John’s blue eye as just now.
9182,
9182,"“Lucy,” he recommenced, “look well at my mother, and say, without fear"
9182,"or favour, in what light she now appears to you.”"
9182,
9182,"“As she always does—an English, middle-class gentlewoman; well, though"
9182,"gravely dressed, habitually independent of pretence, constitutionally"
9182,composed and cheerful.”
9182,
9182,"“So she seems to me—bless her! The merry may laugh _with_ mamma, but"
9182,"the weak only will laugh _at_ her. She shall not be ridiculed, with my"
9182,"consent, at least; nor without my—my scorn—my antipathy—my—”"
9182,
9182,He stopped: and it was time—for he was getting excited—more it seemed
9182,than the occasion warranted. I did not then know that he had witnessed
9182,double cause for dissatisfaction with Miss Fanshawe. The glow of his
9182,"complexion, the expansion of his nostril, the bold curve which disdain"
9182,"gave his well-cut under lip, showed him in a new and striking phase."
9182,"Yet the rare passion of the constitutionally suave and serene, is not a"
9182,pleasant spectacle; nor did I like the sort of vindictive thrill which
9182,passed through his strong young frame.
9182,
9182,"“Do I frighten you, Lucy?” he asked."
9182,
9182,“I cannot tell why you are so very angry.”
9182,
9182,"“For this reason,” he muttered in my ear. “Ginevra is neither a pure"
9182,"angel, nor a pure-minded woman.”"
9182,
9182,“Nonsense! you exaggerate: she has no great harm in her.”
9182,
9182,“Too much for me. _I_ can see where _you_ are blind. Now dismiss the
9182,subject. Let me amuse myself by teasing mamma: I will assert that she
9182,"is flagging. Mamma, pray rouse yourself.”"
9182,
9182,"“John, I will certainly rouse you if you are not better conducted. Will"
9182,"you and Lucy be silent, that I may hear the singing?”"
9182,
9182,"They were then thundering in a chorus, under cover of which all the"
9182,previous dialogue had taken place.
9182,
9182,"“_You_ hear the singing, mamma! Now, I will wager my studs, which are"
9182,"genuine, against your paste brooch—”"
9182,
9182,"“My paste brooch, Graham? Profane boy! you know that it is a stone of"
9182,value.”
9182,
9182,“Oh! that is one of your superstitions: you were cheated in the
9182,business.”
9182,
9182,“I am cheated in fewer things than you imagine. How do you happen to be
9182,"acquainted with young ladies of the court, John? I have observed two of"
9182,them pay you no small attention during the last half-hour.”
9182,
9182,“I wish you would not observe them.”
9182,
9182,“Why not? Because one of them satirically levels her eyeglass at me?
9182,"She is a pretty, silly girl: but are you apprehensive that her titter"
9182,will discomfit the old lady?”
9182,
9182,"“The sensible, admirable old lady! Mother, you are better to me than"
9182,ten wives yet.”
9182,
9182,"“Don’t be demonstrative, John, or I shall faint, and you will have to"
9182,"carry me out; and if that burden were laid upon you, you would reverse"
9182,"your last speech, and exclaim, ‘Mother, ten wives could hardly be worse"
9182,to me than you are!’”
9182,
9182,"The concert over, the Lottery “au bénéfice des pauvres” came next: the"
9182,"interval between was one of general relaxation, and the pleasantest"
9182,imaginable stir and commotion. The white flock was cleared from the
9182,"platform; a busy throng of gentlemen crowded it instead, making"
9182,arrangements for the drawing; and amongst these—the busiest of
9182,"all—re-appeared that certain well-known form, not tall but active,"
9182,alive with the energy and movement of three tall men. How M. Paul did
9182,"work! How he issued directions, and, at the same time, set his own"
9182,shoulder to the wheel! Half-a-dozen assistants were at his beck to
9182,"remove the pianos, &c.; no matter, he must add to their strength his"
9182,"own. The redundancy of his alertness was half-vexing, half-ludicrous:"
9182,"in my mind I both disapproved and derided most of this fuss. Yet, in"
9182,"the midst of prejudice and annoyance, I could not, while watching,"
9182,avoid perceiving a certain not disagreeable naïveté in all he did and
9182,said; nor could I be blind to certain vigorous characteristics of his
9182,"physiognomy, rendered conspicuous now by the contrast with a throng of"
9182,"tamer faces: the deep, intent keenness of his eye, the power of his"
9182,"forehead, pale, broad, and full—the mobility of his most flexible"
9182,"mouth. He lacked the calm of force, but its movement and its fire he"
9182,signally possessed.
9182,
9182,Meantime the whole hall was in a stir; most people rose and remained
9182,"standing, for a change; some walked about, all talked and laughed. The"
9182,crimson compartment presented a peculiarly animated scene. The long
9182,"cloud of gentlemen, breaking into fragments, mixed with the rainbow"
9182,line of ladies; two or three officer-like men approached the King and
9182,"conversed with him. The Queen, leaving her chair, glided along the rank"
9182,"of young ladies, who all stood up as she passed; and to each in turn I"
9182,"saw her vouchsafe some token of kindness—a gracious word, look or"
9182,"smile. To the two pretty English girls, Lady Sara and Ginevra Fanshawe,"
9182,"she addressed several sentences; as she left them, both, and especially"
9182,"the latter, seemed to glow all over with gratification. They were"
9182,"afterwards accosted by several ladies, and a little circle of gentlemen"
9182,gathered round them; amongst these—the nearest to Ginevra—stood the
9182,Count de Hamal.
9182,
9182,"“This room is stiflingly hot,” said Dr. Bretton, rising with sudden"
9182,impatience. “Lucy—mother—will you come a moment to the fresh air?”
9182,
9182,"“Go with him, Lucy,” said Mrs. Bretton. “I would rather keep my seat.”"
9182,
9182,"Willingly would I have kept mine also, but Graham’s desire must take"
9182,precedence of my own; I accompanied him.
9182,
9182,We found the night-air keen; or at least I did: he did not seem to feel
9182,"it; but it was very still, and the star-sown sky spread cloudless. I"
9182,was wrapped in a fur shawl. We took some turns on the pavement; in
9182,"passing under a lamp, Graham encountered my eye."
9182,
9182,"“You look pensive, Lucy: is it on my account?”"
9182,
9182,“I was only fearing that you were grieved.”
9182,
9182,"“Not at all: so be of good cheer—as I am. Whenever I die, Lucy, my"
9182,"persuasion is that it will not be of heart-complaint. I may be stung, I"
9182,"may seem to droop for a time, but no pain or malady of sentiment has"
9182,yet gone through my whole system. You have always seen me cheerful at
9182,home?”
9182,
9182,“Generally.”
9182,
9182,“I am glad she laughed at my mother. I would not give the old lady for
9182,a dozen beauties. That sneer did me all the good in the world. Thank
9182,"you, Miss Fanshawe!” And he lifted his hat from his waved locks, and"
9182,made a mock reverence.
9182,
9182,"“Yes,” he said, “I thank her. She has made me feel that nine parts in"
9182,"ten of my heart have always been sound as a bell, and the tenth bled"
9182,from a mere puncture: a lancet-prick that will heal in a trice.”
9182,
9182,"“You are angry just now, heated and indignant; you will think and feel"
9182,differently to-morrow.”
9182,
9182,"“_I_ heated and indignant! You don’t know me. On the contrary, the heat"
9182,"is gone: I am as cool as the night—which, by the way, may be too cool"
9182,for you. We will go back.”
9182,
9182,"“Dr. John, this is a sudden change.”"
9182,
9182,"“Not it: or if it be, there are good reasons for it—two good reasons: I"
9182,have told you one. But now let us re-enter.”
9182,
9182,"We did not easily regain our seats; the lottery was begun, and all was"
9182,excited confusion; crowds blocked the sort of corridor along which we
9182,had to pass: it was necessary to pause for a time. Happening to glance
9182,round—indeed I half fancied I heard my name pronounced—I saw quite
9182,"near, the ubiquitous, the inevitable M. Paul. He was looking at me"
9182,"gravely and intently: at me, or rather at my pink dress—sardonic"
9182,comment on which gleamed in his eye. Now it was his habit to indulge in
9182,"strictures on the dress, both of the teachers and pupils, at Madame"
9182,"Beck’s—a habit which the former, at least, held to be an offensive"
9182,impertinence: as yet I had not suffered from it—my sombre daily attire
9182,not being calculated to attract notice. I was in no mood to permit any
9182,"new encroachment to-night: rather than accept his banter, I would"
9182,"ignore his presence, and accordingly steadily turned my face to the"
9182,sleeve of Dr. John’s coat; finding in that same black sleeve a prospect
9182,"more redolent of pleasure and comfort, more genial, more friendly, I"
9182,"thought, than was offered by the dark little Professor’s unlovely"
9182,visage. Dr. John seemed unconsciously to sanction the preference by
9182,"looking down and saying in his kind voice, “Ay, keep close to my side,"
9182,Lucy: these crowding burghers are no respecters of persons.”
9182,
9182,"I could not, however, be true to myself. Yielding to some influence,"
9182,"mesmeric or otherwise—an influence unwelcome, displeasing, but"
9182,"effective—I again glanced round to see if M. Paul was gone. No, there"
9182,"he stood on the same spot, looking still, but with a changed eye; he"
9182,"had penetrated my thought, and read my wish to shun him. The mocking"
9182,"but not ill-humoured gaze was turned to a swarthy frown, and when I"
9182,"bowed, with a view to conciliation, I got only the stiffest and"
9182,sternest of nods in return.
9182,
9182,"“Whom have you made angry, Lucy?” whispered Dr. Bretton, smiling. “Who"
9182,is that savage-looking friend of yours?”
9182,
9182,“One of the professors at Madame Beck’s: a very cross little man.”
9182,
9182,“He looks mighty cross just now: what have you done to him? What is it
9182,"all about? Ah, Lucy, Lucy! tell me the meaning of this.”"
9182,
9182,"“No mystery, I assure you. M. Emanuel is very exigeant, and because I"
9182,"looked at your coat-sleeve, instead of curtseying and dipping to him,"
9182,he thinks I have failed in respect.”
9182,
9182,"“The little—” began Dr. John: I know not what more he would have added,"
9182,for at that moment I was nearly thrown down amongst the feet of the
9182,"crowd. M. Paul had rudely pushed past, and was elbowing his way with"
9182,"such utter disregard to the convenience and security of all around,"
9182,that a very uncomfortable pressure was the consequence.
9182,
9182,"“I think he is what he himself would call ‘méchant,’” said Dr. Bretton."
9182,"I thought so, too."
9182,
9182,"Slowly and with difficulty we made our way along the passage, and at"
9182,last regained our seats. The drawing of the lottery lasted nearly an
9182,hour; it was an animating and amusing scene; and as we each held
9182,"tickets, we shared in the alternations of hope and fear raised by each"
9182,"turn of the wheel. Two little girls, of five and six years old, drew"
9182,the numbers: and the prizes were duly proclaimed from the platform.
9182,"These prizes were numerous, though of small value. It so fell out that"
9182,"Dr. John and I each gained one: mine was a cigar-case, his a lady’s"
9182,"head-dress—a most airy sort of blue and silver turban, with a streamer"
9182,"of plumage on one side, like a snowy cloud. He was excessively anxious"
9182,"to make an exchange; but I could not be brought to hear reason, and to"
9182,"this day I keep my cigar-case: it serves, when I look at it, to remind"
9182,"me of old times, and one happy evening."
9182,
9182,"Dr. John, for his part, held his turban at arm’s length between his"
9182,"finger and thumb, and looked at it with a mixture of reverence and"
9182,"embarrassment highly provocative of laughter. The contemplation over,"
9182,he was about coolly to deposit the delicate fabric on the ground
9182,between his feet; he seemed to have no shadow of an idea of the
9182,treatment or stowage it ought to receive: if his mother had not come to
9182,"the rescue, I think he would finally have crushed it under his arm like"
9182,an opera-hat; she restored it to the band-box whence it had issued.
9182,
9182,"Graham was quite cheerful all the evening, and his cheerfulness seemed"
9182,"natural and unforced. His demeanour, his look, is not easily described;"
9182,"there was something in it peculiar, and, in its way, original. I read"
9182,"in it no common mastery of the passions, and a fund of deep and healthy"
9182,"strength which, without any exhausting effort, bore down Disappointment"
9182,"and extracted her fang. His manner, now, reminded me of qualities I had"
9182,"noticed in him when professionally engaged amongst the poor, the"
9182,"guilty, and the suffering, in the Basse-Ville: he looked at once"
9182,"determined, enduring, and sweet-tempered. Who could help liking him?"
9182,_He_ betrayed no weakness which harassed all your feelings with
9182,considerations as to how its faltering must be propped; from _him_
9182,broke no irritability which startled calm and quenched mirth; _his_
9182,lips let fall no caustic that burned to the bone; _his_ eye shot no
9182,"morose shafts that went cold, and rusty, and venomed through your"
9182,"heart: beside him was rest and refuge—around him, fostering sunshine."
9182,
9182,And yet he had neither forgiven nor forgotten Miss Fanshawe. Once
9182,"angered, I doubt if Dr. Bretton were to be soon propitiated—once"
9182,"alienated, whether he were ever to be reclaimed. He looked at her more"
9182,"than once; not stealthily or humbly, but with a movement of hardy, open"
9182,observation. De Hamal was now a fixture beside her; Mrs. Cholmondeley
9182,"sat near, and they and she were wholly absorbed in the discourse,"
9182,"mirth, and excitement, with which the crimson seats were as much astir"
9182,as any plebeian part of the hall. In the course of some apparently
9182,"animated discussion, Ginevra once or twice lifted her hand and arm; a"
9182,handsome bracelet gleamed upon the latter. I saw that its gleam
9182,"flickered in Dr. John’s eye—quickening therein a derisive, ireful"
9182,sparkle; he laughed:——
